study,technique,analysis_level,gene,neural__log2FoldChange,neuromesodermal.progenitors__log2FoldChange,pluripotent__log2FoldChange,somitic__log2FoldChange,unknown__log2FoldChange,neural__pvalue,neuromesodermal.progenitors__pvalue,pluripotent__pvalue,somitic__pvalue,unknown__pvalue,neural__padj_celltype_BH,neuromesodermal.progenitors__padj_celltype_BH,pluripotent__padj_celltype_BH,somitic__padj_celltype_BH,unknown__padj_celltype_BH,neural__pct_TLS,neuromesodermal.progenitors__pct_TLS,pluripotent__pct_TLS,somitic__pct_TLS,unknown__pct_TLS,neural__pct_neural_bias,neuromesodermal.progenitors__pct_neural_bias,pluripotent__pct_neural_bias,somitic__pct_neural_bias,unknown__pct_neural_bias,neural__detection_freq,neuromesodermal.progenitors__detection_freq,pluripotent__detection_freq,somitic__detection_freq,unknown__detection_freq
GSE250136,mast,celltype_single_cell,Ndufb11,0.31862812184362,0.20675125332794897,0.4579192578927307,0.15146148134372606,-0.10416453373091406,0.007526440601261961,0.3073992812438836,0.007612416777153445,0.08754165917028418,0.8325999679650777,0.014095570775170426,0.9568423640428352,0.2708751636537101,0.9837481328310289,0.995500824812625,0.9317507418397626,0.9152833428734974,0.933579335793358,0.9486103828002097,0.6187050359712231,0.9276246023329798,0.9176136363636364,0.9813084112149533,0.9360222531293463,0.6096256684491979,0.9296697419441102,0.915952672378621,0.954639175257732,0.9451637471439451,0.6134969325153374
GSE250136,mast,celltype_single_cell,Ndufb2,0.1316586170763887,-0.0030481253229426297,0.3308407344098414,0.0404701908637255,-0.2792935387424982,0.011912524990081058,0.992421384266501,0.10484362160824581,0.8370412987550458,0.1539289184885679,0.01876744122879946,0.999854330950744,0.6743716767311836,0.9986810248541517,0.995500824812625,0.8354464526571351,0.8265598168288495,0.915129151291513,0.7991609858416361,0.4676258992805755,0.8226405090137858,0.8267045454545454,0.9299065420560748,0.8011126564673157,0.5347593582887701,0.828987832597941,0.8266013871889025,0.9216494845360824,0.7996953541507997,0.5061349693251533
GSE250136,mast,celltype_single_cell,Ndufb3,0.26342458688159986,0.15455770390623869,-0.12348123716114578,0.11386702979956276,-0.26703157937399347,0.006902656861293675,0.19970154371866605,0.3696602315330864,0.21312812883607213,0.2755945001343659,0.013404664019394321,0.9568423640428352,0.9094028565069193,0.9837481328310289,0.995500824812625,0.8713245211761532,0.8586147681740126,0.9114391143911439,0.8374410068169901,0.60431654676259,0.8682396606574762,0.8522727272727273,0.9252336448598131,0.8650904033379694,0.5508021390374331,0.8697686856531622,0.8567931456548348,0.9175257731958762,0.845011424219345,0.5736196319018405
GSE250136,mast,celltype_single_cell,Ndufb4,0.1443398342511697,0.0653383263059566,-0.35647089795203035,0.1099525386492608,-0.0690040288336673,0.010731008099498136,0.6758278665022521,4.4518963449597896e-5,0.3712695570611041,0.8543413416340262,0.017522525653865025,0.9832753433879675,0.009504798696489151,0.9837481328310289,0.995500824812625,0.8322093336930132,0.8357183743560389,0.966789667896679,0.8253801782905087,0.48201438848920863,0.8356309650053022,0.8352272727272727,0.985981308411215,0.8358831710709318,0.47058823529411764,0.8339350180505415,0.835577315381477,0.9752577319587629,0.8282559025133283,0.4754601226993865
GSE250136,mast,celltype_single_cell,Ndufb5,0.39274223549480514,0.21048626227070422,0.22185190078299177,0.057962807306145336,-0.6758079874790446,0.002414725078103119,0.3035685792928536,0.19250831483156136,0.8107493630861778,0.02701954956659176,0.009084472320264598,0.9568423640428352,0.7693061183527152,0.9986810248541517,0.8374504213779218,0.9376854599406528,0.9318832283915284,0.985239852398524,0.9365495542737283,0.6834532374100719,0.943796394485684,0.9417613636363636,0.9719626168224299,0.9457579972183588,0.5989304812834224,0.9407674822837278,0.9347205222358221,0.979381443298969,0.9390708301599391,0.6349693251533742
GSE250136,mast,celltype_single_cell,Ndufb6,0.244331350765421,0.05815307172456574,0.15838396937103916,0.060474058888544624,-0.0705809276892102,0.004407932187336869,0.4472059088442054,0.5962874611300196,0.719133884159318,0.950977460252759,0.011458839612597436,0.9568423640428352,0.9590009261865099,0.9879344995215968,0.9967258111793633,0.835716212570812,0.8317115054378935,0.9003690036900369,0.8290508652333508,0.5251798561151079,0.8319194061505832,0.8139204545454546,0.9205607476635514,0.8372739916550765,0.5401069518716578,0.8338013103356063,0.8266013871889025,0.9092783505154639,0.8313023610053313,0.5337423312883436
GSE250136,mast,celltype_single_cell,Ndufb7,0.2824084647948477,0.2545862147114244,-0.5029571933160333,0.1333899757779169,-0.4124413828635318,0.01249408301383133,0.05198270599351587,0.06669410025367414,0.3802874148087734,0.3303087245573627,0.019399903443294463,0.9568423640428352,0.6063201478430317,0.9837481328310289,0.995500824812625,0.9449689776099272,0.9519175729822553,0.9446494464944649,0.9438909281594127,0.7122302158273381,0.9496288441145281,0.9431818181818182,0.9345794392523364,0.9388038942976356,0.6951871657754011,0.9473191603155502,0.9494084047327621,0.9402061855670103,0.9424980959634425,0.7024539877300614
GSE250136,mast,celltype_single_cell,Ndufb8,0.5470253392720474,0.2060182466891689,0.4030288402783855,0.028567720247755446,-0.10331210952194159,0.006944871810071619,0.3240237834039915,0.0854447133143617,0.49386412651125045,0.8766002579146299,0.01344879937823393,0.9568423640428352,0.6655808677315387,0.9837481328310289,0.995500824812625,0.9784192069058538,0.9759587864911277,0.988929889298893,0.9706345044572627,0.7697841726618705,0.9798515376458112,0.9829545454545454,1,0.9638386648122392,0.7647058823529411,0.9791415964701163,0.97796817625459,0.9938144329896907,0.9687738004569688,0.7668711656441718
GSE250136,mast,celltype_single_cell,Ndufb9,0.5833144433169659,-0.09684302739720163,-0.0814345766025788,0.15609088179486985,-0.06539087443303782,0.0027163800247773226,0.18944147210438475,0.8639709168412772,0.46548224346598854,0.688947075998742,0.009430034720161925,0.9568423640428352,0.9989153187003222,0.9837481328310289,0.995500824812625,0.9665497707040733,0.9725243274184316,0.988929889298893,0.9375983219716832,0.6906474820143885,0.9671261930010604,0.9573863636363636,0.9906542056074766,0.9499304589707928,0.6684491978609626,0.9668404866960824,0.9681762545899633,0.9896907216494846,0.940974866717441,0.6779141104294478
GSE250136,mast,celltype_single_cell,Ndufc1,0.18960042355348694,0.042839599545585916,-0.26312050060772707,0.15039708681273734,-0.2475986028161956,0.07103729642955231,0.10645901593696556,0.32795872329350834,0.42902114974766115,0.6678442318539758,0.0788892732780724,0.9568423640428352,0.900870965141245,0.9837481328310289,0.995500824812625,0.9603452926895063,0.9673726388093875,0.985239852398524,0.9496591504981646,0.7697841726618705,0.957051961823966,0.9502840909090909,0.9626168224299065,0.9582753824756607,0.7647058823529411,0.9586843160850381,0.9624643002855977,0.9752577319587629,0.952018278750952,0.7668711656441718
GSE250136,mast,celltype_single_cell,Ndufc2,0.2793219361221353,0.10178892583890908,0.13682526160433595,0.02600647040975046,-0.036258214148205514,0.002230123617550945,0.643156768113902,0.8299901770626741,0.8721661436681726,0.9003428047234533,0.008941434598068107,0.9832753433879675,0.9989153187003222,0.9986810248541517,0.9967258111793633,0.8902077151335311,0.8895248998282771,0.9704797047970479,0.8841111693759832,0.6402877697841727,0.887592788971368,0.8963068181818182,0.9719626168224299,0.8929068150208623,0.6363636363636364,0.8888888888888888,0.8914728682170543,0.9711340206185567,0.8865194211728865,0.6380368098159509
GSE250136,mast,celltype_single_cell,Ndufs2,0.15875617655519392,-0.04531406419750694,0.15215864799302725,0.01869813348480509,-0.0859565621432079,0.05760638861507783,0.9019030430593786,0.3784912334293241,0.7265213869064417,0.9345261590921126,0.06550713166082085,0.9901382823531624,0.9094028565069193,0.9879344995215968,0.9967258111793633,0.8335581332613974,0.8185460789925587,0.922509225092251,0.8127949659150498,0.4028776978417266,0.8300636267232238,0.8125,0.9485981308411215,0.803894297635605,0.4117647058823529,0.8317956946115791,0.8168094655242758,0.934020618556701,0.8103579588728104,0.40797546012269936
