study,technique,analysis_level,gene,neural__log2FoldChange,neuromesodermal.progenitors__log2FoldChange,pluripotent__log2FoldChange,somitic__log2FoldChange,unknown__log2FoldChange,neural__pvalue,neuromesodermal.progenitors__pvalue,pluripotent__pvalue,somitic__pvalue,unknown__pvalue,neural__padj_celltype_BH,neuromesodermal.progenitors__padj_celltype_BH,pluripotent__padj_celltype_BH,somitic__padj_celltype_BH,unknown__padj_celltype_BH
GSE250136,pseudobulk_deseq2,celltype_barcode,Hk3,-0.16556527607207683,1.6125828492805325,0,0,0,0.9635469704775761,0.6586039988756011,1,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Uimc1,0.022008596304184398,0.1408735080493653,0.29596543753025706,0.29315971687479836,-0.6879539060803068,0.7529615000610721,0.30827024768211464,0.16247234790267379,0.022771443303749177,0.1927215387611881,1,0.9510948668394533,1,0.7290041116299736,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp346,0.21467972420433212,-0.10378358537520872,1.0315193374250111,0.18789353511494458,-0.5232780195908321,0.1502147123926813,0.7228976592900731,0.019074109278500836,0.4950970164736493,0.5275545918580662,1,0.9922628470126523,0.4554321876288089,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fgfr4,-0.6304813297801416,1.461170105967167,0.1924780339465335,0.7483564776550776,0,0.701153505272467,0.40060701064141024,0.9124894386630822,0.6695542109281056,1,1,0.9713717688380354,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Nsd1,-0.06758334416096966,-0.10907124380718138,-0.10737248795323352,-0.02652002818186127,0.253121767191221,0.10590327251352576,0.10382005619115987,0.18784922227573672,0.6647484548545484,0.3765919957464578,1,0.906613871042511,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rab24,-0.028183918788817267,0.06291217342246629,0.0820897804211453,-0.031160662297523182,-0.12094238873851716,0.5475358667565666,0.4345027414057851,0.4871644058661725,0.6767972950512031,0.6774844954855042,1,0.9793949222112804,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Prelid1,-0.04220907238527179,0.0588095451669752,-0.09140712552977162,0.002573124714785566,-0.09906365284208186,0.14195939987522077,0.18371858767651686,0.18270560901426453,0.9520487864815003,0.5199002089532807,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mxd3,-0.42490727114437576,0.03843032653598688,-0.3549966024562406,-0.05170128966756153,0.1378990051838327,5.043378739936606e-5,0.8613379032844692,0.31470181552351556,0.8116459159406081,0.8613377833840371,0.005968757393896587,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Lman2,-0.018187948312057372,0.046074911001344705,0.24655581956836134,0.051256421516433184,-0.2814356635151614,0.6843488862823927,0.5579061486189294,0.050342087115485094,0.5243878004364265,0.4756587924045064,1,0.9922628470126523,0.698353072849276,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rgs14,0.2681056061168656,2.0925327933198212,0.4045471100707704,0,0,0.9671181807248986,0.7475768236514069,0.9504084492159539,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Grk6,-0.036422606868712855,0.01569254421515675,-0.04722149643766727,-0.027664433075141957,-0.3044330659677448,0.5514097235906574,0.8869995573511213,0.7984886142577381,0.7935623521595413,0.4819463190679229,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Prr7,0.1555465579333973,-0.03080966029663961,-0.14118641440357432,-0.29544150169553585,-0.4962819509351721,0.08711461344874011,0.8414943920077449,0.6736921282608641,0.12800491216339224,0.3649052610782844,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dbn1,0.002406770034493641,-0.20464791487396933,-0.1447051685328994,-0.09846921282685281,-0.2878156341809731,0.9638078505986784,0.009929503028736648,0.5298013859955321,0.18264544114371323,0.37808578782644864,1,0.7627259782744028,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pdlim7,-0.019479591311600337,-0.04866436972707715,-0.035581889385766785,-0.12232167696369349,-0.02585985608622061,0.735866096096506,0.6148538564485848,0.8055145089872514,0.13644277726749848,0.9447533146372943,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dok3,-0.07951178270359859,0.2733292015117832,-0.4468858174131049,0.14761125768244865,0,0.8625470050305397,0.6568995497208903,0.5990006145071929,0.8263607142396279,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ddx41,0.01200327753059577,0.027278835509311164,-0.02965854539990281,0.10086546517114335,0.20833943132537783,0.8186992029256399,0.7523693900080743,0.8024200091480342,0.213582962074958,0.5043312669071944,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam193b,0.023134944688849687,0.07299512720526628,0.7678624645969214,0.005744870824895438,0.43333412809605987,0.7628777150667849,0.5910181357949805,0.0021991424719120666,0.9623197388283549,0.5243458578889797,1,0.9922628470126523,0.11559045703368181,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmed9,-0.03417218649679803,0.018262332404370637,0.05366442175957739,-0.08254980126427315,-0.18151888004181438,0.3022656250515182,0.7356968247692524,0.5527494770427415,0.11957100057950913,0.4664872207284227,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,B4galt7,0.056494391020269014,0.1532575803479328,0.4478725727979176,0.211720702970705,-0.519359827037474,0.6359998580473127,0.5114936659373408,0.2564871396574819,0.28690643094926704,0.5266355686442561,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Caml,-0.007860922430780784,0.006777108308268999,0.10338503198361443,-0.2100323560809243,0.8265694839240982,0.9064594226757788,0.956084107381394,0.6696877885824648,0.12195664476108024,0.18169863104254036,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ddx46,0.01093344094401105,-0.020513510939105657,0.011899191972068188,-0.04427933920047999,-0.07264709353422417,0.6930978291744452,0.6303420312450578,0.8579416054774976,0.27955664437043837,0.6406914330260396,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,B230219D22Rik,-0.0394741696180718,-0.017030576410339948,0.2474081027711478,-0.05905766432052658,0.14182952843184393,0.4564542744932794,0.8296277584758912,0.09129114534985408,0.37772549939727734,0.6921890641422235,1,1,0.8690424339894776,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Txndc15,0.02641353498660125,0.04902384130024909,0.10251491890102411,0.0011945005936882275,0.1438854963456616,0.748419832126112,0.7243261918529096,0.7024581745435672,0.9917495404838725,0.8141486918690398,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pcbd2,-0.020964118278855515,0.04656799733523664,0.11569733781887775,-0.15240211903945108,0.7137752792601282,0.7412319848825688,0.6509558474996684,0.486892811573827,0.14897419093930103,0.0995721243723148,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Catsper3,0.5882899811214818,2.0019411710621142,0,0,0,0.927919518087677,0.7580928633530827,1,1,1,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pitx1,-0.5308769587157247,1.2764548264273456,-0.2810428574841918,1.3108341501574081,0,0.7144381925329855,0.3822075382392754,0.8534161253165407,0.39036633478778954,1,1,0.967201085512599,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm47071,-0.10284290757203833,1.2707942470337115,0.43301176929359675,0.2542974717757414,0,0.9216913785983512,0.2679664773472629,0.7121268324636262,0.8244721868815439,1,1,0.9420817857025592,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,H2afy,0.0505885549109823,0.048124907225696054,0.054968348981463765,-0.058271190298073455,0.09770975799467088,0.19515715950254353,0.3284234433797616,0.31805030167728743,0.20654361625833065,0.4325457203857205,1,0.9583655055626555,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Neurog1,0.17359775853530823,0,0.4088742137396166,0.7416746275870814,0,0.9329393648123688,1,0.851077051480203,0.733161084332867,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cxcl14,-0.06326337470247356,1.3987781871366016,-0.2525412344785143,-0.09321738486795252,0,0.9275630765183809,0.09575116003381627,0.7195802152247885,0.9099965886251276,1,1,0.9007483485437567,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc25a48,-0.0727588886399246,1.8184722510506308,0.45425899917462964,0.127529306361991,-0.2859079702625132,0.92663375805607,0.037837586775738175,0.6224893643491132,0.8210475488893377,0.7599539315823101,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fbxl21,0.28356405583310806,1.2930266358502347,-1.1923737161541281,-0.03271653302641652,0,0.7369798446291922,0.19113919904086424,0.2402956652807225,0.9742465326068718,1,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tgfbi,0.05009000256169626,0.31289271449537837,-0.1079867673428137,0.10861017114662035,-0.2859079928138687,0.8536130800132948,0.3536448967614429,0.8876018388408317,0.7451467751165382,0.7357797637764101,1,0.9586455697961136,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Smad5,-0.021769144396356386,-0.002273167374321325,0.13159846531491345,0.021342978735072283,-0.21981869814566218,0.6423428429671467,0.9797338735572713,0.5574180877224133,0.7817178658742889,0.6234723768021588,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Spock1,0.4661894237991212,1.1817144317497952,0.2129335651201252,-0.06796163962940943,0,0.2836167067247486,0.10234724638349081,0.7960944497279158,0.9205591803197313,1,1,0.906613871042511,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Klhl3,-0.020547719294236256,0.023410943704364865,0.2928322624081852,0.35369116810327267,-0.04614111128241743,0.909816560382957,0.9350353807006219,0.6718808192317187,0.36825274537316033,0.9558773859462611,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Hnrnpa0,0.029932966525801522,0.04246987254491879,0.09024838111395965,0.031161865970819668,0.014684476721629196,0.17980505615649608,0.16273043075498234,0.06587197115499749,0.27295586636289626,0.877794125902716,1,0.9214211101314769,0.7790815208686486,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm48295,0.4229271240625757,2.2725028007644172,0,0.5048153857348552,-0.7613786818352953,0.7139469996984869,0.06360016673042526,1,0.686620128694031,0.5499729957481089,1,0.8765450477106844,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Idnk,0.021159759307483476,0.026219608900639742,-0.011862193943786509,0.21801841741059572,-0.04385201383969508,0.723282862400499,0.8211020279790626,0.9606662066159917,0.05200781935301307,0.9199172621227696,1,1,1,0.9521271838439838,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ubqln1,0.07872418767962945,-0.04712676102769373,0.3322169806341952,-0.09933351319323298,-0.5474374402662326,0.12584054563616767,0.5886809975367409,0.010436708941377843,0.2731317974822551,0.1534314358127605,1,0.9922628470126523,0.3278270356517725,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm48357,0.2513018446458509,0.07061936145458227,-0.2534782879268105,1.077131530712368,0,0.6068465006451804,0.9130246270743749,0.7683710322454015,0.1106630066383178,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gkap1,-0.02861384388886997,-0.08338474456042924,-0.08407283225528087,-0.01179700459003243,0.32055375393085633,0.5075124128160602,0.2360991581968498,0.4842112588442362,0.8680422939834909,0.16747769633718781,1,0.9351250269522533,1,1,1
