study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,n_selected_genes,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Trmt112,1135.5099804872925,-0.04052934558807779,0.024321440432112717,2.9576546633063856,0.08547183593894497,0.504501038127089,12491,0.504501038127089
GSE250136,pseudobulk_deseq2,sample_barcode,Esrra,48.040070574245384,-0.004714289265263328,0.09965844193487754,0.08759619810754771,0.7672556275880908,0.880764746631351,12491,0.880764746631351
GSE250136,pseudobulk_deseq2,sample_barcode,Gpr137,36.10601326615178,0.06058507309152799,0.12356279742506489,0.24964832070025977,0.6173228145570614,0.8656364020626139,12491,0.8656364020626139
GSE250136,pseudobulk_deseq2,sample_barcode,Bad,174.78736836020863,0.08764027144218772,0.064158859050789,2.1018193992782415,0.14712398154714887,0.611580035541622,12491,0.611580035541622
GSE250136,pseudobulk_deseq2,sample_barcode,Plcb3,59.63900178176087,-0.0701677896002187,0.09014996938035123,0.7449747936179847,0.38807191972506605,0.7988575327815277,12491,0.7988575327815277
GSE250136,pseudobulk_deseq2,sample_barcode,Ppp1r14b,2610.5662214701,-0.12272289376622367,0.03263032925870203,14.156755091407717,1.6819211972811813e-4,0.05123706281473647,12491,0.05123706281473647
GSE250136,pseudobulk_deseq2,sample_barcode,Fkbp2,374.10836682148556,-0.04824763520042357,0.036760570059836364,1.8202571475565037,0.17728267082472343,0.6446492179402137,12491,0.6446492179402137
GSE250136,pseudobulk_deseq2,sample_barcode,Vegfb,616.3468758095063,0.04859271823643705,0.03564136541120034,2.0418301074768976,0.15302544387036762,0.6179809289878894,12491,0.6179809289878894
GSE250136,pseudobulk_deseq2,sample_barcode,Dnajc4,74.30821772131317,0.10365453413816086,0.07921393732246676,2.0049957304823636,0.15678173552271743,0.6226969411624722,12491,0.6226969411624722
GSE250136,pseudobulk_deseq2,sample_barcode,Nudt22,46.037378371653595,0.09024984918808439,0.10626509224692846,0.7793600293261136,0.37733693703788307,0.7957968258681618,12491,0.7957968258681618
GSE250136,pseudobulk_deseq2,sample_barcode,Trpt1,19.620237213900907,0.028671306428710276,0.1555741677294397,0.1361887741385317,0.712099674819427,0.872571857009187,12491,0.872571857009187
GSE250136,pseudobulk_deseq2,sample_barcode,Fermt3,17.594960220063932,0.18510652334634542,0.18342644605145128,1.1350671170721967,0.2866970887539315,0.7416491618741249,12491,0.7416491618741249
GSE250136,pseudobulk_deseq2,sample_barcode,Stip1,1438.1286936373926,0.03684264233548523,0.020665283381809004,3.237280111047994,0.07198004204240029,0.4727144313587281,12491,0.4727144313587281
GSE250136,pseudobulk_deseq2,sample_barcode,Macrod1,20.582388415942606,-0.2843192126988223,0.1566720584993789,3.305964832242921,0.06902879753633341,0.4655343851127453,12491,0.4655343851127453
GSE250136,pseudobulk_deseq2,sample_barcode,Flrt1,22.649859154779058,0.08964569744804979,0.15190868879141126,0.38468731896432473,0.5351052767185588,0.8515052753490635,12491,0.8515052753490635
GSE250136,pseudobulk_deseq2,sample_barcode,Otub1,765.5025635165329,0.014944344555063384,0.028055905264692434,0.31931384376173355,0.5720202917563314,0.8571849605642063,12491,0.8571849605642063
GSE250136,pseudobulk_deseq2,sample_barcode,Cox8a,5692.111707120597,-0.0065334239861472845,0.02438471907151919,0.07485757737873655,0.7843911668551059,0.8847549584671165,12491,0.8847549584671165
GSE250136,pseudobulk_deseq2,sample_barcode,Naa40,294.47551671365545,0.05253723371966962,0.04659351038102045,1.3288119454676348,0.2490166839134153,0.7117960599738459,12491,0.7117960599738459
GSE250136,pseudobulk_deseq2,sample_barcode,Rcor2,382.662404500262,0.01115902438192436,0.040555461519490035,0.08042242408669154,0.7767257690210421,0.8828578902540436,12491,0.8828578902540436
GSE250136,pseudobulk_deseq2,sample_barcode,Mark2,262.8609142820284,-0.020242909224631164,0.04707027779619458,0.4892299340444879,0.48427101443593384,0.8335921954664848,12491,0.8335921954664848
GSE250136,pseudobulk_deseq2,sample_barcode,Spindoc,72.68343793561957,-0.07514679913512028,0.08843263343565683,0.7238982424829032,0.3948681843029982,0.8024117568438752,12491,0.8024117568438752
GSE250136,pseudobulk_deseq2,sample_barcode,Gm50232,13.115328553157486,-0.007456638999815346,0.1817595257690804,0.01215484373658171,0.9122118964684618,0.9323671511367502,12491,0.9323671511367502
GSE250136,pseudobulk_deseq2,sample_barcode,2700081O15Rik,142.96441709778097,-0.133013352065192,0.06405664023457328,4.36935088113222,0.03659092819357739,0.3549758660780143,12491,0.3549758660780143
GSE250136,pseudobulk_deseq2,sample_barcode,Rtn3,1409.5092450669792,0.09113261776184975,0.03542994521373481,6.621114277576851,0.01007767641236687,0.2111692278782372,12491,0.2111692278782372
GSE250136,pseudobulk_deseq2,sample_barcode,Atl3,68.86203971735141,0.10731196466951494,0.08229914192723968,1.7467957964500442,0.18628005295293745,0.6539173303491256,12491,0.6539173303491256
GSE250136,pseudobulk_deseq2,sample_barcode,Plaat3,47.120738772869586,0.02544803119390319,0.10639761033589691,0.22562665099701462,0.6347857345774225,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Slc3a2,597.6139948621666,0.023366869532714874,0.042943150277857514,0.3107847638883072,0.5771990216944558,0.8577142120867712,12491,0.8577142120867712
GSE250136,pseudobulk_deseq2,sample_barcode,Snhg1,1997.3760234162721,0.015232797133725533,0.03407814110019234,0.20148940744462607,0.6535213156799843,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Wdr74,474.59461403670076,-0.020602014227549776,0.0450501654485978,0.2090530156628745,0.6475106551580571,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Stx5a,124.8535462031922,-0.1165301930422352,0.07100680339225432,2.858948121915006,0.09086690109261623,0.5170512959666409,12491,0.5170512959666409
GSE250136,pseudobulk_deseq2,sample_barcode,Nxf1,329.2461387164956,0.012657373157466536,0.045707283029626886,0.2791774874688713,0.5972408279425729,0.8603849989622533,12491,0.8603849989622533
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem223,515.1410032887354,-0.03151899730774698,0.037069450528568595,0.723070083218289,0.39513870896040587,0.8024117568438752,12491,0.8024117568438752
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem179b,117.71351855869146,-0.03472779618142896,0.06481982003978484,0.3867995040523624,0.5339865340720966,0.8512103806069511,12491,0.8512103806069511
GSE250136,pseudobulk_deseq2,sample_barcode,Taf6l,99.19253960121013,0.050741921763513304,0.06991439920173897,0.5925527981175094,0.44143366187817185,0.8221323768445241,12491,0.8221323768445241
GSE250136,pseudobulk_deseq2,sample_barcode,Polr2g,791.5223326694119,-0.05248928260481769,0.02804893871050364,3.5136575017297957,0.060864948822335306,0.4432671783037714,12491,0.4432671783037714
GSE250136,pseudobulk_deseq2,sample_barcode,Zbtb3,7.413753630774076,0.6695359014780247,0.28759217991721925,5.522754846057296,0.018770676482298323,0.271061523103602,12491,0.271061523103602
GSE250136,pseudobulk_deseq2,sample_barcode,Ttc9c,131.99736299320224,-0.14379899700964896,0.06696874061647998,4.651722831187612,0.031022397002620786,0.3346385077578954,12491,0.3346385077578954
GSE250136,pseudobulk_deseq2,sample_barcode,Hnrnpul2,721.1659926501951,0.021878237761277192,0.027779562964805587,0.6478124232693574,0.42089588273459216,0.8154578198958256,12491,0.8154578198958256
GSE250136,pseudobulk_deseq2,sample_barcode,Gng3,36.58497264874617,-0.12134061408176026,0.13875113196889727,0.7663171680546554,0.3813587826576797,0.7962073339928237,12491,0.7962073339928237
GSE250136,pseudobulk_deseq2,sample_barcode,Bscl2,104.05262473706276,0.08378393128525126,0.07942259748845212,1.1867984394802136,0.2759763014867361,0.7354935507218139,12491,0.7354935507218139
GSE250136,pseudobulk_deseq2,sample_barcode,Ubxn1,2118.908585485329,0.02727603100702835,0.016511192404659352,2.780831016676217,0.09539865709457762,0.5286485828273174,12491,0.5286485828273174
GSE250136,pseudobulk_deseq2,sample_barcode,Uqcc3,404.2961829964309,0.013696101053461788,0.037311423278762974,0.17042173219397228,0.6797372726400704,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Lbhd1,32.32835001260078,0.09831531336719565,0.1324913615380746,0.95499249333173,0.3284517484404607,0.7653612283132621,12491,0.7653612283132621
GSE250136,pseudobulk_deseq2,sample_barcode,1810009A15Rik,76.40276918521616,-0.12966260603651047,0.0945186381742019,2.0991530854552423,0.14738075297835726,0.6123657524060697,12491,0.6123657524060697
GSE250136,pseudobulk_deseq2,sample_barcode,Ints5,88.02744622108703,-0.012372740559668758,0.0719648355211958,0.03653204144180222,0.8484209476674196,0.9028070221559156,12491,0.9028070221559156
GSE250136,pseudobulk_deseq2,sample_barcode,Ganab,464.71058605229797,0.004457229405362796,0.035987584515247265,0.07299341612795729,0.7870272115545947,0.8850197500851308,12491,0.8850197500851308
GSE250136,pseudobulk_deseq2,sample_barcode,B3gat3,166.8887492479414,-0.15454436675735145,0.0580256889221181,7.202914394435794,0.007278528447047603,0.18782814112319124,12491,0.18782814112319124
GSE250136,pseudobulk_deseq2,sample_barcode,Rom1,20.402753006436466,-0.17200013937919204,0.15989705001384183,1.1638264732351615,0.280673374849024,0.7376634767821184,12491,0.7376634767821184
GSE250136,pseudobulk_deseq2,sample_barcode,Eml3,65.01577326870299,0.001305580968480713,0.08969291728222123,0.0016774558014844843,0.9673303712152085,0.9706686967869869,12491,0.9706686967869869
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10353,7.786875260186653,0.0562751242374346,0.25759815726768187,0.1428401894148692,0.7054736474797588,0.8713205897477228,12491,0.8713205897477228
GSE250136,pseudobulk_deseq2,sample_barcode,Mta2,311.95619746441514,-0.021092624512535352,0.04161235254102024,0.2618670187770249,0.6088403796747516,0.8629759598290806,12491,0.8629759598290806
GSE250136,pseudobulk_deseq2,sample_barcode,Tut1,74.54986680939415,0.02634580809985346,0.08096378694792382,0.12143328171276835,0.7274851491385492,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Eef1g,8141.500794246046,0.021152971337639465,0.018615686609333406,1.2917663978575433,0.25572268107177465,0.7159589185879804,12491,0.7159589185879804
GSE250136,pseudobulk_deseq2,sample_barcode,Ahnak,25.41781994070905,0.19336722277090942,0.16330949495413338,1.4881454430369558,0.2225044278995472,0.6956157999180151,12491,0.6956157999180151
GSE250136,pseudobulk_deseq2,sample_barcode,Asrgl1,211.01529849644794,0.01218459999769033,0.050077619814374294,0.06027728424353995,0.8060582170619739,0.888584918897092,12491,0.888584918897092
GSE250136,pseudobulk_deseq2,sample_barcode,Gm50321,9.597182676008426,-0.696474908559157,0.2508563206307933,7.905124939786589,0.004929493676389768,0.16914663741238517,12491,0.16914663741238517
GSE250136,pseudobulk_deseq2,sample_barcode,Gm50322,28.50934203750706,0.002011971897935635,0.1323565142637906,0.008924099791073559,0.9247378350573345,0.9396418577195805,12491,0.9396418577195805
GSE250136,pseudobulk_deseq2,sample_barcode,Incenp,782.5446443852326,0.008033432344964363,0.03587789811712308,0.0570864854493891,0.81116158171704,0.889247950269377,12491,0.889247950269377
GSE250136,pseudobulk_deseq2,sample_barcode,Gm50340,33.27643650565832,0.1640780689245314,0.1292127649967924,1.643925134084924,0.19978777371292625,0.6721882934950417,12491,0.6721882934950417
GSE250136,pseudobulk_deseq2,sample_barcode,Fth1,5474.24421730159,-0.0011917788632973812,0.013769215446720788,0.007828249529154618,0.9294972495815451,0.942476103853994,12491,0.942476103853994
GSE250136,pseudobulk_deseq2,sample_barcode,Rab3il1,31.156417603297605,-0.5319628325504896,0.19691022417048512,7.245706149492463,0.007107075884774956,0.1860951316579438,12491,0.1860951316579438
GSE250136,pseudobulk_deseq2,sample_barcode,Fads2,370.9983659048955,-7.645383200610675e-5,0.042752251131551844,0.004376600576989631,0.9472537217295124,0.9543598438655811,12491,0.9543598438655811
GSE250136,pseudobulk_deseq2,sample_barcode,Fads1,376.8613027769855,0.02930080021356917,0.03882804647979965,0.5892190639286525,0.44272126082504626,0.8223271999655881,12491,0.8223271999655881
GSE250136,pseudobulk_deseq2,sample_barcode,Fen1,526.3088551606387,0.0688710260380799,0.03488319152193403,3.925772217905603,0.047551346901629446,0.39985287012618465,12491,0.39985287012618465
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem258,1366.9628925019945,-0.043032313090766966,0.028769437634418693,2.3812170130762524,0.12280184542397743,0.5800270953349382,12491,0.5800270953349382
GSE250136,pseudobulk_deseq2,sample_barcode,Myrf,13.641325897407514,-0.07355696777993309,0.18777585728528828,0.160485524166603,0.688709899448761,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Dagla,7.7301912864169555,0.06398546895926485,0.2520143194663495,0.1491641952236904,0.6993353661271373,0.8707820410448147,12491,0.8707820410448147
GSE250136,pseudobulk_deseq2,sample_barcode,Syt7,70.53178344607227,0.3163744354803297,0.1309438327315082,5.84167523003174,0.015650918453764907,0.2545312128743798,12491,0.2545312128743798
GSE250136,pseudobulk_deseq2,sample_barcode,Lrrc10b,8.338060640988889,0.8820530911584966,0.262715517689234,11.457646923401072,7.120039989551889e-4,0.0871855877151991,12491,0.0871855877151991
GSE250136,pseudobulk_deseq2,sample_barcode,Sdhaf2,166.2437052022927,0.07986091569795284,0.05749874375299679,1.9315083287177686,0.16459352058817492,0.6315739084934884,12491,0.6315739084934884
GSE250136,pseudobulk_deseq2,sample_barcode,Cpsf7,320.5684798259958,0.009455132760595432,0.03939208174928046,0.05765005706643933,0.8102494295451163,0.889247950269377,12491,0.889247950269377
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem216,186.28270527115436,0.12865302786869243,0.05403465716224396,5.670654657826191,0.017251016994044622,0.2618854158439837,12491,0.2618854158439837
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem138,174.69005405261422,0.08598813793398852,0.06329371389338348,1.8481567095230957,0.17399793223275284,0.640316491923124,12491,0.640316491923124
GSE250136,pseudobulk_deseq2,sample_barcode,Cyb561a3,18.39487641757792,0.11653623231381686,0.16027963348379246,0.594589864141966,0.4406497151032546,0.8221323768445241,12491,0.8221323768445241
GSE250136,pseudobulk_deseq2,sample_barcode,Tkfc,116.78264599342792,0.03891417565634348,0.061986695019060956,0.39796051707568836,0.5281444147320045,0.8492558147648439,12491,0.8492558147648439
GSE250136,pseudobulk_deseq2,sample_barcode,Ddb1,1223.5773962851406,0.048208838163059396,0.025144464943675324,3.9049330499620964,0.0481445457919794,0.4003497849146623,12491,0.4003497849146623
GSE250136,pseudobulk_deseq2,sample_barcode,Vps37c,47.77293619191861,-0.059761591703384236,0.10277297123629582,0.3523422544865582,0.5527902219772158,0.8537494197989381,12491,0.8537494197989381
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem132a,279.99879128985555,-0.08585546705373634,0.05349212373982409,2.6565695243018865,0.1031229245477281,0.5452732080258003,12491,0.5452732080258003
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem109,125.48674485566515,-0.03264071791442632,0.06647022694932056,0.34863026678823417,0.554889528769949,0.8537494197989381,12491,0.8537494197989381
GSE250136,pseudobulk_deseq2,sample_barcode,Prpf19,1100.0095223959295,0.0527433278235902,0.022594174160319287,5.464083620666713,0.01941123057907353,0.2731981775711126,12491,0.2731981775711126
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc86,385.9408719825603,-6.907060560389726e-4,0.035853146580334866,0.036260374643774185,0.8489787958198931,0.9028713940444004,12491,0.9028713940444004
GSE250136,pseudobulk_deseq2,sample_barcode,Mrpl16,236.0242360175014,-0.09810914378394858,0.048898730109235705,4.079939011477222,0.04339522513163807,0.3851948954220926,12491,0.3851948954220926
GSE250136,pseudobulk_deseq2,sample_barcode,Stx3,44.51060416172893,0.03175063518592103,0.20835749781695367,0.05690162659638531,0.8114618155174914,0.889247950269377,12491,0.889247950269377
GSE250136,pseudobulk_deseq2,sample_barcode,Patl1,111.26890261685791,0.00413059450623614,0.07156993286032393,0.1662409685231978,0.6834744170768379,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Osbp,47.99588268246833,-0.12683215722112193,0.10384970571282369,1.6324046743901306,0.2013707706751179,0.6741002692582919,12491,0.6741002692582919
