study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,F2r,202.7754707627681,-0.04848165113549526,0.058220589370092536,-0.8327234687940124,0.4050007054101731,0.847318005264959,0.9632136345264433
GSE250136,pseudobulk_deseq2,sample_barcode,Iqgap2,288.4920630900466,-0.0035043445825004324,0.06146916320761965,-0.05700979807816934,0.9545373900992526,0.990336646929954,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Sv2c,1.5252369988797718,-0.22777887572497124,0.5546429466986951,-0.41067659307801513,0.6813096925491492,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm20075,5.704438047318098,0.11817361834368637,0.2972395979208057,0.3975702402045762,0.6909470009278903,0.9399511378908831,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm29543,0.79430069996055,0.802980559303379,0.7679552199183942,1.0456085699745705,0.29574179093086983,NA,0.9201784145052592
GSE250136,pseudobulk_deseq2,sample_barcode,Poc5,60.122919139980105,-0.1566277313835194,0.0920491352620608,-1.701566570262779,0.08883664869026775,0.5473406630800016,0.6861555720312722
GSE250136,pseudobulk_deseq2,sample_barcode,Ankdd1b,0.18128500532897232,1.5415703123094058,2.459140389821319,0.626873650113736,0.5307420608821558,NA,0.991501710098523
GSE250136,pseudobulk_deseq2,sample_barcode,Polk,38.074244797147166,0.13263345951832378,0.11155047605437765,1.1889994934102188,0.23443986627815788,0.74337641315439,0.8838182721064851
GSE250136,pseudobulk_deseq2,sample_barcode,Col4a3bp,83.70662946785089,-0.1051263463877401,0.0964007655393259,-1.0905136053598523,0.27548696344269447,0.7718735214147839,0.9092590842109761
GSE250136,pseudobulk_deseq2,sample_barcode,Hmgcr,619.3521120361913,-0.1964485268177526,0.05300913422139671,-3.705937282379868,2.1061041583307974e-4,0.059909150360766154,0.08009426821790644
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd31,0.5437912373216031,-0.10449911526729076,0.9773293474173195,-0.10692313245625854,0.9148499613440775,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gcnt4,20.402148679806572,0.36607420797363754,0.18463811283347004,1.9826578725044135,0.047405658250102185,0.42877589772554525,0.5493426373593647
GSE250136,pseudobulk_deseq2,sample_barcode,Fam169a,252.50207130239193,-0.0070903011675735855,0.05028695729712438,-0.14099682201251493,0.8878724529296278,0.9799487380405587,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm6169,2.8789669641662567,-0.027883541296670852,0.40114338040326764,-0.06951016184946054,0.944583544233253,0.9898913448121939,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Nsa2,3658.2279000755025,-0.03307689530730867,0.029251028179793796,-1.1307942785463427,0.25814168863891235,0.757992827829527,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,Gfm2,127.80997533967466,0.04913368753759943,0.05873484828160375,0.8365338291507687,0.40285465370113005,0.846488315992834,0.9619846091504204
GSE250136,pseudobulk_deseq2,sample_barcode,Hexb,123.04680454186311,0.08982172955183648,0.0904228640853874,0.9933519631386233,0.32053846260949387,0.8025744973476032,0.9301695781040559
GSE250136,pseudobulk_deseq2,sample_barcode,Enc1,50.263536340031315,-0.0058710100118408385,0.14018725552005842,-0.04187976995527098,0.9665945434839769,0.992561337972899,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lncenc1,25.947198101165036,0.23086759194288548,0.4295145128605103,0.5375082448444818,0.5909165913330829,0.9155337115719547,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm2379,0.29508942286650125,-1.3714283839557067,1.4799005661776758,-0.926703060529172,0.3540807280567094,NA,0.9433224001738798
GSE250136,pseudobulk_deseq2,sample_barcode,Gm5086,0.20946713572912415,0.3720950525636369,1.5118551636866806,0.24611818744348352,0.8055907444869933,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26619,1.6011000798223831,0.321325240387134,0.5154534014565466,0.623383684110235,0.5330324172119916,NA,0.9916253019487625
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10260,15.337872375746088,-0.19309655048175378,0.18500308450916605,-1.0437477353097144,0.2966021181892207,0.7879817738571024,0.9206770016098332
GSE250136,pseudobulk_deseq2,sample_barcode,Arhgef28,23.11789779784108,0.3233670288880584,0.15326218247361892,2.1098944545156773,0.03486744803063493,0.37819466753228603,0.4882507379190589
GSE250136,pseudobulk_deseq2,sample_barcode,Utp15,260.3647595561726,-0.03823979042820611,0.04499413965896496,-0.8498838008248689,0.3953896926646869,0.844426863954656,0.9604166938433869
GSE250136,pseudobulk_deseq2,sample_barcode,Ankra2,150.67599248365065,0.01183560026129714,0.06033781267104622,0.19615560686336556,0.844488373577533,0.9724460083205909,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Btf3,7702.658417434276,-0.0027972931441864394,0.01643971875927489,-0.1701545619573495,0.8648885848461967,0.9764600204949349,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm9828,24.581667045499294,-0.12792437634059592,0.14000577275804324,-0.9137078694724518,0.36087036785015464,0.8273186829192936,0.9486681037321921
GSE250136,pseudobulk_deseq2,sample_barcode,Foxd1,69.83537591933589,-1.1751254774224034,0.2662165333429158,-4.414171661940749,1.0139747906437806e-5,0.021070630237777072,0.028169932299525007
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10320,5.616426541041855,0.15864972548701528,0.31551496306546345,0.5028278974334996,0.6150852779057885,0.922487324577218,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm9465,1.735830991522783,-0.3932312846376566,0.5463603156631099,-0.7197288554173216,0.47169195625639654,NA,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Fcho2,227.09980294635773,-0.06841727789389503,0.045291311024974655,-1.5106049338286585,0.13088913617964326,0.6275086783790653,0.7770324641033579
GSE250136,pseudobulk_deseq2,sample_barcode,D130062J10Rik,13.332961851065878,-0.16163443167476108,0.1843645425761292,-0.8767110498376757,0.3806436034209636,0.8373418585929145,0.9558983467414861
GSE250136,pseudobulk_deseq2,sample_barcode,Gm47551,1.6617707032778564,-0.02806863468850886,0.5351739571563373,-0.052447684184134036,0.9581719798892919,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tnpo1,824.4990174841009,0.019456752166146014,0.0290340584952395,0.6701354607154282,0.5027714413877724,0.8844265317027725,0.9850303664228663
GSE250136,pseudobulk_deseq2,sample_barcode,Gm807,0.8052904851571376,-0.46554640637173855,1.1516138446034478,-0.4042556526680582,0.6860247329392473,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ptcd2,239.88441126944036,0.05088752953680971,0.04603038534411226,1.1055203895510888,0.26893416440849627,0.7669044738805536,0.9042755859622912
GSE250136,pseudobulk_deseq2,sample_barcode,Mrps27,211.55025330483656,0.03543791653460139,0.04816801992300999,0.7357146212620753,0.46190438965732544,0.8726132631816278,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,6430562O15Rik,6.329842746108887,-0.06796519246630324,0.3034591667100985,-0.22396816416236967,0.822782075304638,0.9667807738881053,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Map1b,1566.0191153350047,0.07633716666263646,0.04735443676957455,1.6120383193256234,0.10695360141950519,0.584898511389809,0.7298946668301352
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26559,3.105312477795346,0.30997437240928666,0.37213368285610243,0.8329651055240498,0.404864409364535,0.847318005264959,0.9631478051333199
GSE250136,pseudobulk_deseq2,sample_barcode,Cartpt,0.6975793200953821,0.44745028793024944,0.8287515176943189,0.5399088609516,0.5892598867470314,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mccc2,88.39282906070817,0.0016655738507605291,0.07308391479920011,0.02278988277156109,0.9818178783089797,0.9948696915650569,0.9959894394289138
GSE250136,pseudobulk_deseq2,sample_barcode,Bdp1,222.6762043891468,-0.001887618187651757,0.04927469498641427,-0.038308064376089995,0.9694420610650786,0.9929534817100857,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,BC001981,0.36684762931059356,-0.6587547757824496,0.9663790168962555,-0.681673302363486,0.49544555263126905,NA,0.9831465598069669
GSE250136,pseudobulk_deseq2,sample_barcode,Serf1,543.8185420105726,-0.18044158027716253,0.04351925826786281,-4.146246683859758,3.379697035155497e-5,0.035671402322591216,0.04769012493299419
GSE250136,pseudobulk_deseq2,sample_barcode,Smn1,920.2480348700093,-0.025220467309097022,0.02384860573586142,-1.0575237642162334,0.290272614828525,0.7810508308974389,0.9151860571662638
GSE250136,pseudobulk_deseq2,sample_barcode,Naip2,0.1454540281751905,0.8422272408258911,1.8169657269334611,0.46353501793748153,0.6429809204452223,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Naip5,0.40540968000123395,-1.0234107292985488,1.0303909029067844,-0.9932257033825278,0.3205999750005669,NA,0.9301695781040559
GSE250136,pseudobulk_deseq2,sample_barcode,Gtf2h2,238.46026787511255,0.012789941923746561,0.04694149609471781,0.2724655792380204,0.7852640542088113,0.9572260931393692,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ocln,4.1334377027357965,0.7293142111914286,0.37076416349662195,1.9670569137895482,0.049176649758207666,0.43325418964870605,0.5530461165780332
GSE250136,pseudobulk_deseq2,sample_barcode,Marveld2,6.665104850410365,0.23445879317367296,0.29196430423762165,0.803039240656123,0.4219520541499806,0.8567134325380971,0.9714326939470593
GSE250136,pseudobulk_deseq2,sample_barcode,Rad17,136.21720334588983,-0.017475614359236565,0.06012749814872054,-0.290642632693814,0.7713246507064916,0.9554518531863634,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ak6,488.89733625879103,0.008334664748768986,0.03661774040908824,0.2276127542457641,0.8199473037443816,0.9662884956348589,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Taf9,4.589593340984085,0.34755380461504265,0.3507763322290309,0.9908131555127723,0.32177682428058557,0.8031835193658203,0.9304056780457646
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc125,18.5559025215086,-0.24330069709959393,0.1767169269358935,-1.3767820735579823,0.16857963481614158,0.6746360809895131,0.8226255182738228
GSE250136,pseudobulk_deseq2,sample_barcode,Cdk7,384.80604588398216,-0.028146280520449287,0.03671799766975034,-0.7665527073018267,0.44334750290057634,0.8681295365098158,0.9772408653873077
GSE250136,pseudobulk_deseq2,sample_barcode,Mrps36,1100.1998776145335,-0.00993144931506728,0.027796483763739797,-0.35729156966330916,0.7208735404889612,0.9466964280240546,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Cenph,966.059482661762,0.02509736195082448,0.03091531009468676,0.8118101314189251,0.416900587684182,0.854577040956111,0.9699512566980415
GSE250136,pseudobulk_deseq2,sample_barcode,Ccnb1,1041.4070038466818,-0.03171857890451998,0.030228292209543966,-1.049301054940361,0.29403958064566305,0.7853941851735279,0.9193903767992347
GSE250136,pseudobulk_deseq2,sample_barcode,Slc30a5,109.5553513290761,-0.04400588108399517,0.06618000060398144,-0.6649422889450343,0.5060874060858649,0.8871886161880864,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Pik3r1,257.837837539782,0.09879533240951868,0.0673218348482468,1.4675080177511162,0.14223790979099515,0.6449647802700318,0.792493675220815
GSE250136,pseudobulk_deseq2,sample_barcode,Mast4,291.36243533294186,-0.027770191051871725,0.05098800360675164,-0.5446416624987157,0.585999994704036,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Srek1,913.8076068833069,-0.04055448593625158,0.035607275641318666,-1.1389381862506822,0.25472893703775534,0.7575984666457775,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,Erbin,353.54296863335674,-5.763710484793889e-4,0.046976265933645095,-0.012269409605555375,0.9902106731177979,0.9964271495071662,0.9967570638189478
GSE250136,pseudobulk_deseq2,sample_barcode,Nln,88.28096323500752,0.0255906700931752,0.07626428153614423,0.3355524968926235,0.73720835086932,0.9479580133534757,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Sgtb,28.43806269879406,-0.00803768570983234,0.13290275352573183,-0.06047794719524853,0.9517749792829598,0.9900362312357235,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Trappc13,188.8080037671272,9.685997904855289e-4,0.058957769597489815,0.016428704767806685,0.9868923797439947,0.9959657504021293,0.9962882512808231
GSE250136,pseudobulk_deseq2,sample_barcode,Shld3,75.4191483561255,-0.05884078131976022,0.088131469975035015,-0.6676477918322257,0.5043584431968997,0.8858553762294753,0.9858232586045741
GSE250136,pseudobulk_deseq2,sample_barcode,Trim23,33.312622923026815,-0.1629289754010503,0.11573878590368215,-1.4077301237343187,0.15921099831131894,0.6628657612263383,0.8112599777967816
GSE250136,pseudobulk_deseq2,sample_barcode,Ppwd1,316.2377288812236,0.013938057667951536,0.04302738900419829,0.32393454472897637,0.7459875899797197,0.9508310006606348,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Cenpk,313.61824656243573,0.014641786429401909,0.04899692433254412,0.29883072517016596,0.7650692062135886,0.9542303258034618,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Adamts6,12.763515693137046,-0.2947415843194193,0.19677760069733335,-1.497841132704763,0.13417453114886901,0.6337379490167407,0.7831045496006533
GSE250136,pseudobulk_deseq2,sample_barcode,Cwc27,280.11856525210584,0.025102609418064182,0.044616760051630386,0.5626273487589757,0.5736886650187369,0.9131765861626554,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,2610204G07Rik,1.7823896216926007,0.7590423649555973,0.5551303028824262,1.3673228807982378,0.1715241229249722,NA,0.8252560920341367
GSE250136,pseudobulk_deseq2,sample_barcode,Srek1ip1,480.5156043319879,-0.08107801427523285,0.03819364663571146,-2.1228141698159835,0.03376942697613216,0.3737394981546852,0.4829167890095154
GSE250136,pseudobulk_deseq2,sample_barcode,Shisal2b,0.8510579315914891,-1.0808671591363512,0.7687726045158922,-1.405964719329443,0.15973460143954715,NA,0.8115688287050343
GSE250136,pseudobulk_deseq2,sample_barcode,Rgs7bp,2.7743451974352147,0.605271466870998,0.40345365422530916,1.5002255166909046,0.1335559956583858,NA,0.7816715044470594
GSE250136,pseudobulk_deseq2,sample_barcode,Rnf180,10.624273113427702,-0.20160925679653227,0.22466132452174795,-0.8973919174816217,0.3695098239131467,0.8322618939799881,0.9518279749188564
GSE250136,pseudobulk_deseq2,sample_barcode,Gm30411,0.2132352354729047,-0.9003303376730475,1.723699417254053,-0.5223244428006611,0.601444453449262,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28989,0.711973176461214,-0.4479245844341065,0.8272137278114667,-0.5414859175743691,0.5881727015660141,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ipo11,266.882503699777,0.053230539114885136,0.04739938376842222,1.1230217543534327,0.2614282553386884,0.757992827829527,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28988,0.7638167327947745,-0.6715314460592939,0.8345843470384207,-0.8046298117647054,0.4210333335446656,NA,0.9711860370098108
GSE250136,pseudobulk_deseq2,sample_barcode,Dimt1,147.54204075926845,0.023480919678787338,0.08310906133939681,0.28253140271789473,0.777536071059508,0.9567122913260334,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Kif2a,729.6429855380338,0.013016085123113735,0.028756149519842338,0.45263657827806075,0.6508104550135669,0.9328079236645933,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,3830408C21Rik,8.639511002155594,-0.07916185383340164,0.23478509395613587,-0.33716728987995803,0.7359907939458138,0.9477979602916334,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm48684,0.8138772151838604,1.3154074162059695,0.8281763003321039,1.5883181101396924,0.11221442434826245,NA,0.7417762259864576
GSE250136,pseudobulk_deseq2,sample_barcode,AI197445,0.022949837679865647,0.13518559474317296,3.0031753561946934,0.04501421952078944,0.9640959749047904,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zswim6,245.76405418260558,0.01202774477544941,0.06833917176881078,0.1760007396071302,0.8602933613950006,0.9761012001782373,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ndufaf2,669.6398685455431,-0.020720079928705077,0.03681340411521551,-0.5628406398891312,0.5735434040494984,0.9131765861626554,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Smim15,364.57395714597976,-0.025549629753639204,0.04129455574213858,-0.6187166636004601,0.5361030304462563,0.8981525861725376,0.9929598132578882
GSE250136,pseudobulk_deseq2,sample_barcode,Ercc8,125.94807304794021,0.04858582617313247,0.06226201989845375,0.7803445222685279,0.4351881131475469,0.8625503917658677,0.9742949309211391
GSE250136,pseudobulk_deseq2,sample_barcode,Elovl7,4.726615797684626,0.018620559369758212,0.34517603437443567,0.053945110654928144,0.9569788958618851,0.9908281244446063,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Depdc1b,54.388452877901464,0.058387413266600234,0.09604822274027339,0.6078968626466648,0.5432558805168979,0.9012342938392898,0.9938988475483177
GSE250136,pseudobulk_deseq2,sample_barcode,Pde4d,97.20721774597803,-0.10195085448049958,0.09001700044333918,-1.1325733359075,0.25739347130043344,0.757992827829527,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,Rab3c,2.459561036114206,0.39054934519370926,0.4199210178101216,0.9300542926629752,0.352342974571652,NA,0.942905581286157
GSE250136,pseudobulk_deseq2,sample_barcode,Plk2,64.02490570605997,-0.6220852943047511,0.2416785947973999,-2.57401899752954,0.01005247534326017,0.2255130570995929,0.29571544480022677
GSE250136,pseudobulk_deseq2,sample_barcode,Gpbp1,582.5581724243397,-0.01881472157611447,0.02915978548414928,-0.6452283946444601,0.5187791878943249,0.8890834395147086,0.987454356582363
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15286,0.9372129121819239,-0.301979282826898,0.9040799530865766,-0.3340183374223981,0.7383657213178194,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mier3,245.17971442699198,0.005413957432251156,0.051423707244541435,0.10528135216905898,0.9161525595468885,0.9849037432665659,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Map3k1,177.35601759663848,-0.054323213381146096,0.06563766193434468,-0.8276226145209731,0.40788425693012365,0.8502165858379901,0.9662064461354316
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15327,2.2119912595111737,-0.3906259184318713,0.4646324639239496,-0.8407202439815062,0.40050467680629015,NA,0.9608855307818364
GSE250136,pseudobulk_deseq2,sample_barcode,Ankrd55,0.21713772882119928,0.132861553249164,1.7451591225963,0.07613148367325027,0.9393144924690714,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,2810403G07Rik,0.5887290687969536,0.4806041867574134,0.8735297984355124,0.5501863675608699,0.5821915529089413,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Il6st,91.33687525539749,0.06925707574393189,0.08353574697357864,0.8290711252733165,0.4070641615983562,0.8492211283702364,0.9652180745206901
GSE250136,pseudobulk_deseq2,sample_barcode,Il31ra,0.7995996009483765,-0.6256035394014458,0.8152447138438725,-0.7673812890509034,0.44285484996050833,NA,0.9772408653873077
GSE250136,pseudobulk_deseq2,sample_barcode,Ddx4,6.80695506178326,0.3785445970141049,0.4010709204609286,0.9438345631716818,0.34525419532321205,0.8147693883765937,0.9388192588518081
GSE250136,pseudobulk_deseq2,sample_barcode,Slc38a9,64.2526644069855,-0.06353790442612045,0.09154885705141778,-0.6940327435266048,0.48766167486876055,0.8790597668303574,0.9814605920972199
GSE250136,pseudobulk_deseq2,sample_barcode,Plpp1,73.61011398746949,-0.14872635964353897,0.08434396990103579,-1.7633312709615834,0.07784463412050628,0.5166453413131722,0.6500138885130176
GSE250136,pseudobulk_deseq2,sample_barcode,Mtrex,532.6120451294175,0.03457012010980192,0.02956026334706246,1.169479436090251,0.2422105216581925,0.7479881450247384,0.8877899904353064
GSE250136,pseudobulk_deseq2,sample_barcode,Dhx29,226.29449578429575,0.02391747460437678,0.050258749071267844,0.47588678680524565,0.6341550360899265,0.9277731933246504,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ccno,4.974551088742071,0.07475101376928553,0.3353859912365876,0.2228805487482474,0.8236284754765886,0.9667807738881053,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mcidas,0.10656697093495729,0.13918920158162562,2.754232855862211,0.05053646836191435,0.9596948889694651,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gpx8,108.81567286708453,-0.06650005467018548,0.07331840664966444,-0.9070035439796322,0.3644049231218472,0.8300132719380586,0.9508291134726521
GSE250136,pseudobulk_deseq2,sample_barcode,BC067074,7.368994216937382,-0.33963919192043124,0.26548232746020173,-1.279328816986307,0.20078128893428265,0.7094761996487873,0.850989559309078
GSE250136,pseudobulk_deseq2,sample_barcode,Snx18,213.19941934295287,-0.18013364263685283,0.07703288349773924,-2.3383993232207048,0.019366542816984956,0.29591128506887593,0.3853143833348937
GSE250136,pseudobulk_deseq2,sample_barcode,Arl15,67.13177828766861,-0.1593875733550928,0.08948702952619651,-1.781124864675875,0.07489205456170764,0.5104788279389918,0.6419747652269174
GSE250136,pseudobulk_deseq2,sample_barcode,A430090L17Rik,1.851318732054577,-0.16495380498568266,0.5307930264302556,-0.3107685986288236,0.7559765431292372,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ndufs4,885.268214885455,-0.06078343824597433,0.0346629873378025,-1.753554523550415,0.07950686918527997,0.5205396780716037,0.6550061240629955
GSE250136,pseudobulk_deseq2,sample_barcode,Fst,599.4624681725044,-0.2838525084569566,0.2161727722648551,-1.3130816868517567,0.18915542402955113,0.6970552106489267,0.84116000966874
GSE250136,pseudobulk_deseq2,sample_barcode,Gm47040,0.17081248408198707,-0.10568589134404043,1.7550370733132314,-0.060218609026031704,0.9519815247504944,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mocs2,390.7170590276513,0.064813073490438,0.04415596345201911,1.467821522247281,0.14215270970737118,0.6449647802700318,0.792493675220815
GSE250136,pseudobulk_deseq2,sample_barcode,Itga2,13.518709360843465,-0.05316921173287106,0.24816924790086003,-0.2142457705078406,0.8303554049274899,0.9686538438199362,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Itga1,4.723432979531684,-0.014925927053976025,0.36166775314546246,-0.041269720410967436,0.9670808721078469,0.992561337972899,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Pelo,115.13261610606357,-0.023587754593948285,0.07490054520352926,-0.3149209999720649,0.7528216366015433,0.9513456718201663,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10734,0.9104565928469776,-0.39852765238543997,0.7274175026846504,-0.5478664603403273,0.5837836000255234,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Isl1,2.0947126962945313,-0.779355404449624,0.5247953845685055,-1.4850652794715822,0.1375265324296225,NA,0.7859148632052945
GSE250136,pseudobulk_deseq2,sample_barcode,Parp8,29.23794691172784,-0.019435009904317662,0.1306482376422018,-0.14875830133693127,0.8817443551611539,0.9785194352285823,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Emb,339.38749574885554,0.07700097280101423,0.04974947075142745,1.547774712735107,0.12167654674709141,0.6127617249122655,0.7610010052878411
GSE250136,pseudobulk_deseq2,sample_barcode,Gm17509,4.694707613127184,-0.20559817217139856,0.3312534209204535,-0.6206673174879316,0.5348185374161532,0.8975580657423984,0.9924350965213998
GSE250136,pseudobulk_deseq2,sample_barcode,Hcn1,0.610446559438133,1.3572473044035136,0.9774989379823396,1.3884897994927898,0.16498794875244763,NA,0.8193121093435027
GSE250136,pseudobulk_deseq2,sample_barcode,Mrps30,359.5788542289032,0.016093498507752158,0.03973316096551696,0.40503947122956435,0.685448497475628,0.9394562059489336,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,B430218F22Rik,1.1726265343591686,1.0275402859975462,0.6262552500983362,1.6407691366039634,0.10084534721457938,NA,0.714347016704441
GSE250136,pseudobulk_deseq2,sample_barcode,Fgf10,6.500931550709741,-0.2876061041215886,0.31249339496090445,-0.9203589860117541,0.3573851939533768,0.8240097876380915,0.94600986865677
GSE250136,pseudobulk_deseq2,sample_barcode,Nnt,21.764848307007757,-0.12597472101420887,0.15004820077935752,-0.8395616899095768,0.4011541868018426,0.8453749957161854,0.9608855307818364
GSE250136,pseudobulk_deseq2,sample_barcode,Paip1,273.1214580983311,-0.0249232575052991,0.04455471641047415,-0.5593853920129545,0.5758987287546979,0.9136766287190097,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,4833420G17Rik,268.57081157581786,-0.028299216180748772,0.05101481651679666,-0.5547254329814406,0.5790824773738884,0.9145477292871919,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,3110070M22Rik,6.308353477212868,0.09454474050935316,0.2881009089120299,0.3281653670111187,0.7427866322324024,0.9495737800112544,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem267,34.81851316613303,-0.11996155898678013,0.1198062993149052,-1.0012959224411633,0.3166837636480405,0.799862749313881,0.9280963650348915
GSE250136,pseudobulk_deseq2,sample_barcode,Ccl28,1.3229557145705297,0.936665057755468,0.5890357823930766,1.590166651591313,0.1117972453447948,NA,0.7412256442039791
GSE250136,pseudobulk_deseq2,sample_barcode,Hmgcs1,2205.7987938720266,-0.024559490200798558,0.03419241628382953,-0.7182730227934598,0.4725889605919953,0.8752241581607968,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Gm48342,4.238719105510999,-0.037919659440479814,0.34920487878880807,-0.10858857290883626,0.9135288246528394,0.9842725936858476,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Nim1k,37.25414624464653,-0.09611618662203172,0.1341979673454937,-0.7162268439922035,0.473851290167717,0.8752241581607968,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Gm41077,0.8011245386547775,-1.5437827155482324,0.8177815997151727,-1.8877689545545173,0.059056974698245925,NA,0.59217169167261
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp131,354.87047078798014,0.02751222174591082,0.04257010688615336,0.646280306964877,0.5180978391209572,0.8890834395147086,0.987454356582363
GSE250136,pseudobulk_deseq2,sample_barcode,Gm2888,1.4245096055587496,0.11541441014808579,0.6049242914581641,0.19079149536197412,0.8486889520108649,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm2897,0.38464356321941984,-0.023954641742440375,1.0150304594453308,-0.023599924041225843,0.9811717327416449,NA,0.9958290508693556
GSE250136,pseudobulk_deseq2,sample_barcode,D830030K20Rik,2.6362693032870426,-0.3731772841997785,0.41655275195304037,-0.8958704088500374,0.3703219800020981,NA,0.9518279749188564
GSE250136,pseudobulk_deseq2,sample_barcode,Gm5796,1.4808074669565554,-0.40145753143903173,0.5773521088599899,-0.6953426258920736,0.48684060702994597,NA,0.9814605920972199
GSE250136,pseudobulk_deseq2,sample_barcode,Gm2974,3.854576029488154,-0.6530269159053788,0.3570021662687708,-1.8291959478300317,0.06737025927630841,0.49146100604808546,0.6223101638293201
