study,technique,analysis_level,gene,component,contrast,pvalue,ci.hi,ci.lo,coef,z,logFC,log2FoldChange,n_selected_genes,padj_BH,pct_TLS,pct_neural_bias,detection_freq
GSE250136,mast,sample_single_cell,Sec62,H,Morphotypeneural_bias,0.06334471393605416,NA,NA,NA,NA,-0.024846682848520096,-0.024846682848520096,11573,0.22764752474162075,0.7684982627718441,0.7555396711937098,0.7630732400688263
GSE250136,mast,sample_single_cell,Sec63,H,Morphotypeneural_bias,0.7478752811547669,NA,NA,NA,NA,0.006033799454540301,0.006033799454540301,11573,0.8764264184557142,0.4926006948912624,0.5085775553967119,0.49928929453130844
GSE250136,mast,sample_single_cell,Secisbp2,H,Morphotypeneural_bias,0.27009173760543936,NA,NA,NA,NA,0.013020318344087761,0.013020318344087761,11573,0.5308256772367772,0.22918543302020333,0.2455325232308792,0.2360290267075634
GSE250136,mast,sample_single_cell,Secisbp2l,H,Morphotypeneural_bias,0.3805214886136638,NA,NA,NA,NA,-0.006438418976994348,-0.006438418976994348,11573,0.6336901477300347,0.17410886629777378,0.17512508934953538,0.17453430089025213
GSE250136,mast,sample_single_cell,Seh1l,H,Morphotypeneural_bias,0.07062142808824415,NA,NA,NA,NA,0.04228689228372029,0.04228689228372029,11573,0.2439271450294812,0.5996654227255179,0.612759113652609,0.6051470038153662
GSE250136,mast,sample_single_cell,Sel1l,H,Morphotypeneural_bias,0.05617405333445851,NA,NA,NA,NA,0.01971644513181464,0.01971644513181464,11573,0.20915255636626573,0.24050958692574959,0.26929949964260186,0.25256228024238797
GSE250136,mast,sample_single_cell,Selenof,H,Morphotypeneural_bias,0.21269088891016066,NA,NA,NA,NA,0.05167850214810166,0.05167850214810166,11573,0.4643008802996377,0.8464805044395831,0.8531093638313081,0.8492556295354231
GSE250136,mast,sample_single_cell,Selenoh,H,Morphotypeneural_bias,1.2436112217469663e-4,NA,NA,NA,NA,0.2308737321754597,0.2308737321754597,11573,0.0015901733765807616,0.9819843006048128,0.9801644031451037,0.9812224134061495
GSE250136,mast,sample_single_cell,Selenoi,H,Morphotypeneural_bias,0.4599090318350191,NA,NA,NA,NA,0.010096321572631822,0.010096321572631822,11573,0.6955344109894259,0.18285934886115043,0.20014295925661185,0.19009501009949878
GSE250136,mast,sample_single_cell,Selenok,H,Morphotypeneural_bias,0.0029274023427277333,NA,NA,NA,NA,0.06498234349407173,0.06498234349407173,11573,0.022781371829216766,0.6858834126881997,0.6935310936383131,0.689085060222937
GSE250136,mast,sample_single_cell,Selenom,H,Morphotypeneural_bias,0.08164519689895679,NA,NA,NA,NA,0.022251323753607666,0.022251323753607666,11573,0.26719406632203846,0.25633766568009264,0.2805575411007863,0.2664771452083489
GSE250136,mast,sample_single_cell,Selenon,H,Morphotypeneural_bias,0.020273417082158303,NA,NA,NA,NA,-0.014103010458359183,-0.014103010458359183,11573,0.10252753356204602,0.2287993823188779,0.22015725518227305,0.22518141692227125
GSE250136,mast,sample_single_cell,Selenoo,H,Morphotypeneural_bias,0.1766942033430994,NA,NA,NA,NA,-0.004672111142827118,-0.004672111142827118,11573,0.4197327543880752,0.0697464933727963,0.07058613295210865,0.07009800254357747
GSE250136,mast,sample_single_cell,Selenop,H,Morphotypeneural_bias,2.2651744498197424e-23,NA,NA,NA,NA,-0.12074301773271237,-0.12074301773271237,11573,3.542243072069468e-21,0.23742118131514606,0.17262330235882772,0.2102940076307324
GSE250136,mast,sample_single_cell,Selenos,H,Morphotypeneural_bias,0.07776166681855873,NA,NA,NA,NA,-0.03134713224880281,-0.03134713224880281,11573,0.2593250744738794,0.6255308197143225,0.6147248034310222,0.621006957432483
GSE250136,mast,sample_single_cell,Selenot,H,Morphotypeneural_bias,0.8550618002351085,NA,NA,NA,NA,0.004792181611604662,0.004792181611604662,11573,0.9315185034570749,0.43700939390039895,0.44781987133666906,0.44153512381237375
GSE250136,mast,sample_single_cell,Selenow,H,Morphotypeneural_bias,9.064517042221359e-4,NA,NA,NA,NA,-0.16336913713945656,-0.16336913713945656,11573,0.008569819543511893,0.9651267533136019,0.956397426733381,0.961472282486721
GSE250136,mast,sample_single_cell,Sem1,H,Morphotypeneural_bias,0.7731071362281804,NA,NA,NA,NA,1.9308944835927377e-4,1.9308944835927377e-4,11573,0.8893824240267355,0.997040277956505,0.9969621157969979,0.9970075559212987
GSE250136,mast,sample_single_cell,Sema3a,H,Morphotypeneural_bias,5.708709520652514e-23,NA,NA,NA,NA,-0.13961698371841375,-0.13961698371841375,11573,8.692261391183012e-21,0.2944280015442028,0.2399928520371694,0.2716391112441086
GSE250136,mast,sample_single_cell,Sema3c,H,Morphotypeneural_bias,0.004510986956476845,NA,NA,NA,NA,-0.01731786124040456,-0.01731786124040456,11573,0.032342714411617124,0.10050186591172307,0.09345961401000714,0.09755367696566171
GSE250136,mast,sample_single_cell,Sema3e,H,Morphotypeneural_bias,8.384657123102744e-6,NA,NA,NA,NA,-0.023935290621600325,-0.023935290621600325,11573,1.4596475807355787e-4,0.08647535709689873,0.06933523945675482,0.0792997680855839
GSE250136,mast,sample_single_cell,Sema3f,H,Morphotypeneural_bias,6.846207617105813e-4,NA,NA,NA,NA,-0.00887565020458846,-0.00887565020458846,11573,0.006771308935482775,0.02573671342169605,0.017869907076483203,0.022443330590259596
GSE250136,mast,sample_single_cell,Sema4b,H,Morphotypeneural_bias,0.676704714358797,NA,NA,NA,NA,-0.0038802370121507473,-0.0038802370121507473,11573,0.8342527308302388,0.07450778535581007,0.07558970693352395,0.07496072417146704
GSE250136,mast,sample_single_cell,Sema4c,H,Morphotypeneural_bias,0.03507235047022574,NA,NA,NA,NA,-0.01797604274018766,-0.01797604274018766,11573,0.15231763418919386,0.16317076309355294,0.1545746962115797,0.1595720804967457
GSE250136,mast,sample_single_cell,Sema4d,H,Morphotypeneural_bias,0.19613351606085452,NA,NA,NA,NA,0.006383212558525447,0.006383212558525447,11573,0.4441676133552472,0.0788830266374984,0.08881343817012151,0.0830403231839605
GSE250136,mast,sample_single_cell,Sema4g,H,Morphotypeneural_bias,0.9831967979554598,NA,NA,NA,NA,-1.7851258373975665e-4,-1.7851258373975665e-4,11573,0.9931523521247015,0.04503924848796809,0.04807005003573982,0.0463080721179023
GSE250136,mast,sample_single_cell,Sema5a,H,Morphotypeneural_bias,0.061944508393684705,NA,NA,NA,NA,-0.011094768587630643,-0.011094768587630643,11573,0.22366445265812804,0.07527988675846095,0.07005003573981415,0.07309044662227875
GSE250136,mast,sample_single_cell,Sema5b,H,Morphotypeneural_bias,4.630435163331604e-5,NA,NA,NA,NA,0.01984852244874287,0.01984852244874287,11573,6.799923313461081e-4,0.05932312443700939,0.08291636883488206,0.06920026931996709
GSE250136,mast,sample_single_cell,Sema6a,H,Morphotypeneural_bias,1.3525808661670804e-23,NA,NA,NA,NA,-0.1470924787819448,-0.1470924787819448,11573,2.173898025456313e-21,0.3289151975292755,0.2778770550393138,0.30754844018852395
GSE250136,mast,sample_single_cell,Sema6d,H,Morphotypeneural_bias,5.005314336056141e-4,NA,NA,NA,NA,0.016900681271711418,0.016900681271711418,11573,0.005232294263490665,0.06408441642002316,0.0825589706933524,0.0718186578888307
GSE250136,mast,sample_single_cell,Senp1,H,Morphotypeneural_bias,0.060481272877300145,NA,NA,NA,NA,0.017865906963002942,0.017865906963002942,11573,0.22085493522755356,0.46467636082872216,0.4719442458899214,0.46771900950101
GSE250136,mast,sample_single_cell,Senp2,H,Morphotypeneural_bias,0.12086380731304171,NA,NA,NA,NA,0.01794097494269631,0.01794097494269631,11573,0.3375086820044688,0.4371380774675074,0.4639027877055039,0.4483429340914192
GSE250136,mast,sample_single_cell,Senp3,H,Morphotypeneural_bias,0.06145872920758285,NA,NA,NA,NA,-0.02133357913231354,-0.02133357913231354,11573,0.22293586163055998,0.36057135503796167,0.3548963545389564,0.3581955562205431
GSE250136,mast,sample_single_cell,Senp5,H,Morphotypeneural_bias,0.22031611313890295,NA,NA,NA,NA,0.003413501186370904,0.003413501186370904,11573,0.4739922883651736,0.3107708145669798,0.318084345961401,0.31383257275379667
GSE250136,mast,sample_single_cell,Senp6,H,Morphotypeneural_bias,0.0330847975293818,NA,NA,NA,NA,0.07389586971452489,0.07389586971452489,11573,0.14607297863792681,0.7627075022519624,0.7750178699070764,0.7678611505947482
GSE250136,mast,sample_single_cell,Senp7,H,Morphotypeneural_bias,0.20245439921584066,NA,NA,NA,NA,-0.013767130543590161,-0.013767130543590161,11573,0.45158101536733003,0.17217861279114657,0.16815582558970693,0.17049450138400538
GSE250136,mast,sample_single_cell,Senp8,H,Morphotypeneural_bias,0.4228200173762088,NA,NA,NA,NA,0.0017916620969430502,0.0017916620969430502,11573,0.6670778469681946,0.07000386050701325,0.07773409578270193,0.07324006882621381
GSE250136,mast,sample_single_cell,Sephs1,H,Morphotypeneural_bias,0.48695198481783075,NA,NA,NA,NA,-0.01077269035170847,-0.01077269035170847,11573,0.7139247901066689,0.42825891133702226,0.42994996426018584,0.4289668586818284
GSE250136,mast,sample_single_cell,Sephs2,H,Morphotypeneural_bias,0.5730025803194879,NA,NA,NA,NA,0.00274627428815033,0.00274627428815033,11573,0.7731278775437898,0.38849568910050186,0.4058255897069335,0.3957507294082442
GSE250136,mast,sample_single_cell,Sepsecs,H,Morphotypeneural_bias,0.6870015757855658,NA,NA,NA,NA,0.002673552394845062,0.002673552394845062,11573,0.8402970411866759,0.04452451421953416,0.0502144388849178,0.04690656093364255
GSE250136,mast,sample_single_cell,Sept1,H,Morphotypeneural_bias,0.21086728337129176,NA,NA,NA,NA,-0.004235201220037871,-0.004235201220037871,11573,0.46223834119579243,0.10178870158280788,0.11258041458184417,0.10630657589586294
GSE250136,mast,sample_single_cell,Sept10,H,Morphotypeneural_bias,0.005518200142167599,NA,NA,NA,NA,-0.03479474864541621,-0.03479474864541621,11573,0.03780734875379719,0.29918929352721657,0.2860972122944961,0.29370838632453056
GSE250136,mast,sample_single_cell,Sept11,H,Morphotypeneural_bias,0.007826486601274184,NA,NA,NA,NA,-0.1013825063949012,-0.1013825063949012,11573,0.0496263577807917,0.8487968086475357,0.8489992852037169,0.8488815740255854
GSE250136,mast,sample_single_cell,Sept2,H,Morphotypeneural_bias,0.6319244324190656,NA,NA,NA,NA,-5.125087605913903e-4,-5.125087605913903e-4,11573,0.8078135104447693,0.07926907733882384,0.08273766976411723,0.08072117902296701
GSE250136,mast,sample_single_cell,Sept3,H,Morphotypeneural_bias,1.8074531706864327e-11,NA,NA,NA,NA,0.13271301433013138,0.13271301433013138,11573,8.678775141569875e-10,0.44640329429931797,0.505360972122945,0.4710855090895489
GSE250136,mast,sample_single_cell,Sept6,H,Morphotypeneural_bias,0.24981563243482216,NA,NA,NA,NA,-0.026026035247747714,-0.026026035247747714,11573,0.5085077394082256,0.4278728606356968,0.42655468191565404,0.4273210144385427
GSE250136,mast,sample_single_cell,Sept7,H,Morphotypeneural_bias,0.43655749330530574,NA,NA,NA,NA,0.02172224446345261,0.02172224446345261,11573,0.6781908058167537,0.8455797194698237,0.8422087205146533,0.8441684746016309
GSE250136,mast,sample_single_cell,Sept8,H,Morphotypeneural_bias,0.05000513328656618,NA,NA,NA,NA,-0.013902727221617756,-0.013902727221617756,11573,0.1949295451636347,0.1576373697078883,0.15868477483917084,0.15807585845739508
GSE250136,mast,sample_single_cell,Sept9,H,Morphotypeneural_bias,0.11310400617274831,NA,NA,NA,NA,-0.024463459016581646,-0.024463459016581646,11573,0.3252583398188478,0.43765281173594134,0.4313795568263045,0.4350265579411985
GSE250136,mast,sample_single_cell,Serbp1,H,Morphotypeneural_bias,0.08686213925951897,NA,NA,NA,NA,0.2865340893984438,0.2865340893984438,11573,0.2779780629179075,0.9998713164328915,0.9996426018584703,0.9997755666940974
GSE250136,mast,sample_single_cell,Serf1,H,Morphotypeneural_bias,4.786827328100974e-6,NA,NA,NA,NA,-0.10248499686757295,-0.10248499686757295,11573,8.877109910382127e-5,0.6165229700167288,0.5918513223731237,0.6061943592429117
GSE250136,mast,sample_single_cell,Serf2,H,Morphotypeneural_bias,0.16990733101433061,NA,NA,NA,NA,-0.16301632651396858,-0.16301632651396858,11573,0.4104673332557779,0.9985844807618067,0.9982130092923517,0.9984289668586819
GSE250136,mast,sample_single_cell,Sergef,H,Morphotypeneural_bias,0.17012860573747057,NA,NA,NA,NA,0.009610670313920516,0.009610670313920516,11573,0.410493791825273,0.09805687813666195,0.11150822015725519,0.10368818732699933
GSE250136,mast,sample_single_cell,Serhl,H,Morphotypeneural_bias,0.034868156859902695,NA,NA,NA,NA,0.0149167010980132,0.0149167010980132,11573,0.1519180388489435,0.10976708274353365,0.12937812723373837,0.11797710780279794
GSE250136,mast,sample_single_cell,Serinc1,H,Morphotypeneural_bias,0.0286317262597728,NA,NA,NA,NA,-0.04189493268028632,-0.04189493268028632,11573,0.13211039307961758,0.46930896924462745,0.4592566118656183,0.4651006209321463
GSE250136,mast,sample_single_cell,Serinc2,H,Morphotypeneural_bias,0.6409825290070634,NA,NA,NA,NA,0.005823853568958273,0.005823853568958273,11573,0.8135508832452119,0.11053918414618454,0.12151536812008577,0.11513428592803172
GSE250136,mast,sample_single_cell,Serinc3,H,Morphotypeneural_bias,0.6104165962452424,NA,NA,NA,NA,-0.005544752934321773,-0.005544752934321773,11573,0.7968122788212008,0.2613563247973234,0.2644746247319514,0.2626617790080048
GSE250136,mast,sample_single_cell,Serinc5,H,Morphotypeneural_bias,9.048182229184002e-6,NA,NA,NA,NA,-0.014033287045587747,-0.014033287045587747,11573,1.5627696232256309e-4,0.04452451421953416,0.03091493924231594,0.0388269619211491
GSE250136,mast,sample_single_cell,Serp1,H,Morphotypeneural_bias,0.6020724805900931,NA,NA,NA,NA,0.017695040417582186,0.017695040417582186,11573,0.7914615831141888,0.6902586539698881,0.6949606862044317,0.6922271265055734
GSE250136,mast,sample_single_cell,Serp2,H,Morphotypeneural_bias,0.27791091068263485,NA,NA,NA,NA,0.001133902466803824,0.001133902466803824,11573,0.5383302742583613,0.0644704671213486,0.06719085060757685,0.06560933642552555
GSE250136,mast,sample_single_cell,Serpinb6a,H,Morphotypeneural_bias,0.01642327450375719,NA,NA,NA,NA,-0.029510347499373923,-0.029510347499373923,11573,0.08774244347067323,0.24449877750611246,0.23427448177269478,0.2402184484177452
GSE250136,mast,sample_single_cell,Serpinc1,H,Morphotypeneural_bias,0.9159601894305158,NA,NA,NA,NA,0.0018367458894675837,0.0018367458894675837,11573,0.960533875132753,0.06498520138978252,0.07040743388134382,0.06725518066881125
GSE250136,mast,sample_single_cell,Serpine2,H,Morphotypeneural_bias,0.11575183949999306,NA,NA,NA,NA,0.021651780949901528,0.021651780949901528,11573,0.32982577243185157,0.20872474584995496,0.22909220872051464,0.21725144011371286
GSE250136,mast,sample_single_cell,Serpinf1,H,Morphotypeneural_bias,0.08338677890971438,NA,NA,NA,NA,-0.015609011193559147,-0.015609011193559147,11573,0.27059781422972934,0.18916484364946595,0.181915654038599,0.18613002169521958
GSE250136,mast,sample_single_cell,Serping1,H,Morphotypeneural_bias,0.0012198276550801166,NA,NA,NA,NA,0.011312755606253791,0.011312755606253791,11573,0.01095950747250552,0.03680350019302535,0.05218012866333095,0.04324081693723349
GSE250136,mast,sample_single_cell,Serpinh1,H,Morphotypeneural_bias,2.0875372924456296e-17,NA,NA,NA,NA,-0.2811071431638086,-0.2811071431638086,11573,1.872634228541149e-15,0.7479088920344872,0.702108649035025,0.728734944265729
GSE250136,mast,sample_single_cell,Serpini1,H,Morphotypeneural_bias,0.061169943533449275,NA,NA,NA,NA,0.004261647008939185,0.004261647008939185,11573,0.22240278420132328,0.01531334448590915,0.021443888491779844,0.017879853370240145
GSE250136,mast,sample_single_cell,Sertad1,H,Morphotypeneural_bias,0.06382674030614896,NA,NA,NA,NA,-0.01089229926416381,-0.01089229926416381,11573,0.2288179680667754,0.07463646892291854,0.06879914224446033,0.07219271339866837
GSE250136,mast,sample_single_cell,Sertad2,H,Morphotypeneural_bias,0.2511212880820886,NA,NA,NA,NA,-0.00984709700523606,-0.00984709700523606,11573,0.5095520858646202,0.27847123922275124,0.2889563974267334,0.2828607765392384
GSE250136,mast,sample_single_cell,Sertad3,H,Morphotypeneural_bias,0.8486460098997386,NA,NA,NA,NA,-0.0017565035246044705,-0.0017565035246044705,11573,0.9291026168526,0.0606099601080942,0.06272337383845604,0.06149472581731129
GSE250136,mast,sample_single_cell,Sertad4,H,Morphotypeneural_bias,9.853286674638329e-9,NA,NA,NA,NA,-0.02678569127091729,-0.02678569127091729,11573,3.1068728446570775e-7,0.06485651782267404,0.043066476054324516,0.05573427096581133
GSE250136,mast,sample_single_cell,Sesn1,H,Morphotypeneural_bias,0.052559923433865174,NA,NA,NA,NA,-0.012297068121228966,-0.012297068121228966,11573,0.20022687641891082,0.11967571741088663,0.11347390993566833,0.11707937457918755
GSE250136,mast,sample_single_cell,Sesn2,H,Morphotypeneural_bias,0.7855653659084068,NA,NA,NA,NA,0.006488697499577589,0.006488697499577589,11573,0.8955336828186466,0.19109509715609316,0.2047891350964975,0.19682800927657665
GSE250136,mast,sample_single_cell,Sesn3,H,Morphotypeneural_bias,8.995624494702733e-4,NA,NA,NA,NA,-0.04913810298554672,-0.04913810298554672,11573,0.008511640772910877,0.35362244241410373,0.34453180843459613,0.34981671280017956
GSE250136,mast,sample_single_cell,Sestd1,H,Morphotypeneural_bias,0.051246414214093435,NA,NA,NA,NA,0.0046113055610926545,0.0046113055610926545,11573,0.1978063726769477,0.1986874276154935,0.2047891350964975,0.20124186429266103
GSE250136,mast,sample_single_cell,Set,H,Morphotypeneural_bias,1.4804112377270932e-5,NA,NA,NA,NA,0.7108437640564347,0.7108437640564347,11573,2.4299743039684995e-4,0.9996139492986745,0.998927805575411,0.9993267000822922
GSE250136,mast,sample_single_cell,Setbp1,H,Morphotypeneural_bias,0.0068471195375912645,NA,NA,NA,NA,-0.05558766732458564,-0.05558766732458564,11573,0.04474919409110465,0.46042980311414233,0.45335954253037886,0.4574698885314581
GSE250136,mast,sample_single_cell,Setd1a,H,Morphotypeneural_bias,0.6987608480954259,NA,NA,NA,NA,-0.00766793606226801,-0.00766793606226801,11573,0.8472323973625581,0.30498005404709816,0.31397426733380984,0.3087454178200045
GSE250136,mast,sample_single_cell,Setd1b,H,Morphotypeneural_bias,0.893054818303245,NA,NA,NA,NA,-0.004485462291196507,-0.004485462291196507,11573,0.9505546686354995,0.309483978895895,0.3186204431736955,0.31330889504002396
GSE250136,mast,sample_single_cell,Setd2,H,Morphotypeneural_bias,0.16039713512741435,NA,NA,NA,NA,-0.022811710201261826,-0.022811710201261826,11573,0.396267217697361,0.544202805301763,0.5389563974267334,0.5420064337547692
GSE250136,mast,sample_single_cell,Setd3,H,Morphotypeneural_bias,0.6603317205821908,NA,NA,NA,NA,-0.00794654033990333,-0.00794654033990333,11573,0.825289844537975,0.3922275125466478,0.39706933523945676,0.39425450736889356
GSE250136,mast,sample_single_cell,Setd4,H,Morphotypeneural_bias,0.12860697358712986,NA,NA,NA,NA,-0.0030275671303438556,-0.0030275671303438556,11573,0.34992708637438674,0.04709818556170377,0.046104360257326664,0.046682127627739954
GSE250136,mast,sample_single_cell,Setd5,H,Morphotypeneural_bias,0.3673111932610334,NA,NA,NA,NA,-0.031026410148319528,-0.031026410148319528,11573,0.6243093415241237,0.6933470595804916,0.6967476769120801,0.6947707039724695
GSE250136,mast,sample_single_cell,Setd6,H,Morphotypeneural_bias,0.868401975144157,NA,NA,NA,NA,-0.003699274993522378,-0.003699274993522378,11573,0.9383833837303375,0.15339081199330845,0.1579699785561115,0.1553078476845964
GSE250136,mast,sample_single_cell,Setd7,H,Morphotypeneural_bias,0.43810793040735413,NA,NA,NA,NA,1.256490419535572e-4,1.256490419535572e-4,11573,0.6788678321737951,0.23600566207695278,0.2433881343817012,0.2390962818882322
GSE250136,mast,sample_single_cell,Setdb1,H,Morphotypeneural_bias,0.5769912537590115,NA,NA,NA,NA,-0.00477531169413381,-0.00477531169413381,11573,0.7761179575147369,0.4223394672500322,0.43566833452466047,0.42791950325428296
GSE250136,mast,sample_single_cell,Setdb2,H,Morphotypeneural_bias,0.5960411807872888,NA,NA,NA,NA,-3.371013304828002e-5,-3.371013304828002e-5,11573,0.7877640635760903,0.05456183245399562,0.058791994281629734,0.056332759781551583
GSE250136,mast,sample_single_cell,Setx,H,Morphotypeneural_bias,0.01942624724050824,NA,NA,NA,NA,-0.02837868725397208,-0.02837868725397208,11573,0.0998669627130881,0.3035645348089049,0.31022158684774837,0.3063514625570435
GSE250136,mast,sample_single_cell,Sf1,H,Morphotypeneural_bias,8.93577936424073e-4,NA,NA,NA,NA,0.08839433688290965,0.08839433688290965,11573,0.00847580645926178,0.8054304465319778,0.8041458184417442,0.8048926460686766
GSE250136,mast,sample_single_cell,Sf3a1,H,Morphotypeneural_bias,6.506462233224242e-4,NA,NA,NA,NA,0.09278944337287154,0.09278944337287154,11573,0.006528211684610162,0.6528117359413202,0.6783416726233024,0.6634996633500412
GSE250136,mast,sample_single_cell,Sf3a2,H,Morphotypeneural_bias,0.050567340783796544,NA,NA,NA,NA,0.028127954239070663,0.028127954239070663,11573,0.19639927749056,0.49491699909921505,0.5243030736240172,0.5072192713398669
GSE250136,mast,sample_single_cell,Sf3a3,H,Morphotypeneural_bias,0.0024845056150817344,NA,NA,NA,NA,0.09583818449942783,0.09583818449942783,11573,0.020021378118193475,0.8100630549478831,0.8275553967119371,0.8173861000972544
GSE250136,mast,sample_single_cell,Sf3b1,H,Morphotypeneural_bias,0.2739873845166083,NA,NA,NA,NA,0.0686600672815798,0.0686600672815798,11573,0.534639349176178,0.9396474070261228,0.9387062187276626,0.939253385202364
GSE250136,mast,sample_single_cell,Sf3b2,H,Morphotypeneural_bias,3.970724627636089e-10,NA,NA,NA,NA,0.3500123103237698,0.3500123103237698,11573,1.5214975295034707e-8,0.9788958949942093,0.9774839170836311,0.9783047804294157
GSE250136,mast,sample_single_cell,Sf3b3,H,Morphotypeneural_bias,0.005716903585589539,NA,NA,NA,NA,0.10025793948113426,0.10025793948113426,11573,0.03864252820820219,0.8195856389139107,0.831844174410293,0.8247175880900726
GSE250136,mast,sample_single_cell,Sf3b4,H,Morphotypeneural_bias,2.3815600195556348e-4,NA,NA,NA,NA,0.09020466033146346,0.09020466033146346,11573,0.0027670092917969685,0.6454767726161369,0.668155825589707,0.6549711977257425
GSE250136,mast,sample_single_cell,Sf3b5,H,Morphotypeneural_bias,0.3835683794048512,NA,NA,NA,NA,0.04679591940305672,0.04679591940305672,11573,0.6362054634765903,0.9298674559258783,0.9274481772694781,0.9288546420288771
GSE250136,mast,sample_single_cell,Sf3b6,H,Morphotypeneural_bias,1.948000299978164e-4,NA,NA,NA,NA,0.14635685195750714,0.14635685195750714,11573,0.002333567233058728,0.9176425170505726,0.9219085060757684,0.9194284431809681
GSE250136,mast,sample_single_cell,Sfi1,H,Morphotypeneural_bias,0.6306088564979822,NA,NA,NA,NA,8.151316468120798e-4,8.151316468120798e-4,11573,0.8070060628874813,0.03963453866941192,0.04270907791279485,0.040921672776239995
GSE250136,mast,sample_single_cell,Sfmbt1,H,Morphotypeneural_bias,0.0017187089695437077,NA,NA,NA,NA,0.0249164035306364,0.0249164035306364,11573,0.014722750180302587,0.2488740187878008,0.2666190135811294,0.2563028353407646
GSE250136,mast,sample_single_cell,Sfmbt2,H,Morphotypeneural_bias,0.017015476755137062,NA,NA,NA,NA,-0.007093482618194792,-0.007093482618194792,11573,0.09011583387205771,0.04684081842748681,0.0407433881343817,0.04428817236477893
GSE250136,mast,sample_single_cell,Sfn,H,Morphotypeneural_bias,0.2526315003143299,NA,NA,NA,NA,-0.004691176457950169,-0.004691176457950169,11573,0.5110929583282212,0.01544202805301763,0.013759828448892066,0.0147377870876038
GSE250136,mast,sample_single_cell,Sfpq,H,Morphotypeneural_bias,0.14543303545526387,NA,NA,NA,NA,0.15138418104283602,0.15138418104283602,11573,0.3754910946649517,0.9841719212456569,0.9817726947819871,0.9831675020573053
GSE250136,mast,sample_single_cell,Sfr1,H,Morphotypeneural_bias,0.4673097295544273,NA,NA,NA,NA,-0.04455458230584597,-0.04455458230584597,11573,0.7012069748967625,0.9386179384892549,0.9381701215153682,0.9384304630807212
GSE250136,mast,sample_single_cell,Sfrp1,H,Morphotypeneural_bias,2.044185290188001e-46,NA,NA,NA,NA,0.3378684701083934,0.3378684701083934,11573,1.3141840098919751e-43,0.5166645219405482,0.6124017155110794,0.556744220842373
GSE250136,mast,sample_single_cell,Sfrp2,H,Morphotypeneural_bias,1.033598862095552e-20,NA,NA,NA,NA,0.3274764230494891,0.3274764230494891,11573,1.2861081755021213e-18,0.6427744177068588,0.6965689778413152,0.6652951297972619
GSE250136,mast,sample_single_cell,Sfswap,H,Morphotypeneural_bias,0.9701740782866386,NA,NA,NA,NA,-0.0028944941782816924,-0.0028944941782816924,11573,0.9868894544596503,0.4936301634281302,0.5041100786275912,0.4980175057978604
GSE250136,mast,sample_single_cell,Sft2d1,H,Morphotypeneural_bias,0.0016852150721414654,NA,NA,NA,NA,-0.02722346906221504,-0.02722346906221504,11573,0.01448834235870805,0.18980826148500837,0.17566118656182989,0.18388568863619362
GSE250136,mast,sample_single_cell,Sft2d2,H,Morphotypeneural_bias,0.649547741449481,NA,NA,NA,NA,0.002624656554028354,0.002624656554028354,11573,0.8190576911088077,0.08197143224810191,0.09077912794853467,0.08565871175282412
GSE250136,mast,sample_single_cell,Sft2d3,H,Morphotypeneural_bias,0.1217535221629013,NA,NA,NA,NA,0.009699500630723334,0.009699500630723334,11573,0.33811657270676604,0.1928966670956119,0.21229449606862044,0.20101743098675842
GSE250136,mast,sample_single_cell,Sfxn1,H,Morphotypeneural_bias,0.007517318131809262,NA,NA,NA,NA,-0.08216564567119322,-0.08216564567119322,11573,0.04811416229054025,0.716767468794235,0.7033595425303788,0.711154335303359
GSE250136,mast,sample_single_cell,Sfxn2,H,Morphotypeneural_bias,0.8820881375058471,NA,NA,NA,NA,-0.003077899562211106,-0.003077899562211106,11573,0.9445940551052336,0.13640458113498907,0.14188706218727662,0.13869978304780428
GSE250136,mast,sample_single_cell,Sfxn5,H,Morphotypeneural_bias,0.9916340006613785,NA,NA,NA,NA,-4.2247512938192733e-4,-4.2247512938192733e-4,11573,0.9975720114173103,0.04349504568266632,0.046104360257326664,0.04458741677264906
GSE250136,mast,sample_single_cell,Sgcb,H,Morphotypeneural_bias,0.006379150480789953,NA,NA,NA,NA,0.019924140882943683,0.019924140882943683,11573,0.04220670632572975,0.11555784326341526,0.1390278770550393,0.1253834068975836
GSE250136,mast,sample_single_cell,Sgce,H,Morphotypeneural_bias,0.7747522283702921,NA,NA,NA,NA,0.005150140965176048,0.005150140965176048,11573,0.890204834045095,0.1999742632865783,0.21408148677626876,0.205880152614648
GSE250136,mast,sample_single_cell,Sgf29,H,Morphotypeneural_bias,0.41961305334983073,NA,NA,NA,NA,0.014661591671713103,0.014661591671713103,11573,0.6647176253749817,0.28773645605456183,0.3073624017155111,0.2959527193835565
GSE250136,mast,sample_single_cell,Sgip1,H,Morphotypeneural_bias,0.9449445193663951,NA,NA,NA,NA,-0.0015057674227930279,-0.0015057674227930279,11573,0.9742425140865935,0.06652940419508428,0.06826304503216583,0.06725518066881125
GSE250136,mast,sample_single_cell,Sgk1,H,Morphotypeneural_bias,0.019906307079792376,NA,NA,NA,NA,-0.01887585276785181,-0.01887585276785181,11573,0.10129981773410615,0.0912366490799125,0.08273766976411723,0.08767861150594748
GSE250136,mast,sample_single_cell,Sgk3,H,Morphotypeneural_bias,0.7994890612550777,NA,NA,NA,NA,-9.299127717351998e-4,-9.299127717351998e-4,11573,0.9041600998002517,0.01569939518723459,0.016082916368834882,0.01585995361711678
